league,team,venue,city,state,vendor,stand_name,section,item_name,description,price,category,source_url,season
NFL,Pittsburgh Steelers,Acrisure Stadium,Pittsburgh,PA,Steel City Markets,,Club Levels,Steel City Markets,"High-speed, self-checkout markets offering staples like hot dogs, nachos, and pretzels for $10 or less.",,Dietary/Value,,2026
NFL,Pittsburgh Steelers,Acrisure Stadium,Pittsburgh,PA,Eat Fit Pittsburgh,,Section 124,Eat Fit Pittsburgh,"A health-focused stand offering Gluten-Free wraps, fresh grain bowls, and plant-based protein options.",,Dietary/Value,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Gilroy Garlic Steak Frites,,Section 110,Gilroy Garlic Steak Frites,A seared California hanger steak served over crispy fries with an au poivre sauce and world-famous garlic from nearby Gilroy.,,Headline Item,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,State Fair Sweets,,Section 122,The San Fran Sticky Roll,A massive cinnamon roll iced with a white chocolate mascarpone crème anglaise and topped with spun sugar.,,Headline Item,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Fog City Frozen Irish Coffee,,Section 123,Fog City Frozen Irish Coffee,"A boozy milkshake blending Irish whiskey with vanilla bean ice cream and cold brew, topped with an ice cream cookie sandwich.",,Headline Item,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Crab Sammies,,Section 124,Crab Sammies,The undisputed heavyweight champion of Levi’s Stadium. Fresh Dungeness Crab is folded with lemon aioli and served on a buttery roll alongside a cup of hot seafood soup.,,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Ramen Nagi,,Section 119,Ramen Nagi,"A world-renowned addition for 2026. This outpost serves their famous, deeply flavorful broths—specifically the ""Original King"" and the ""Vegetarian King""—with noodles made fresh on-site.",,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Puesto,,Sections 118 & 129,Puesto,"The destination for elevated Mexican street food, featuring Quesabirria Tacos and the signature Puesto Perfect Margarita.",,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Blue Line Pizza,,Section 112,Blue Line Pizza,"A local favorite serving both deep-dish and thin-crust varieties, including the popular Sausage & Mushroom specialty.",,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Chicken Guy!,,Section 122,Chicken Guy!,"Guy Fieri’s chicken concept remains a staple, offering hand-breaded tenders and over 20 signature dipping sauces.",,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Chicken Guy!,,Section 122,The Largest 4K Displays in the NFL,Two new massive 4K video boards dominate the north and south ends—70% larger than the previous screens with over 300% more pixels.,,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Chicken Guy!,,Section 122,"""Intelligent Stadium"" Tech","A full network upgrade to Wi-Fi 6 and a new 5G DAS cellular network ensures fans can stream replays and order food seamlessly, even in a capacity crowd.",,Local Partner,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,The CA Lottery Terrace,,Section 111,The CA Lottery Terrace,"A high-energy social hub featuring open-air views, craft beer flights, and the ""Red Faithful"" Margarita.",,Drinks/Social,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Karl the Fog,,Section 105,Karl the Fog,"A signature 2026 cocktail named after the city's iconic fog, featuring gin, elderflower liqueur, club soda, and fresh lemon.",,Drinks/Social,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Gold Bar,,Section 128,Gold Bar,"An upscale lounge specializing in the ""Double Gold"" canned cocktail and premium Napa Valley wine pours.",,Drinks/Social,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Member Inclusive Menu,,MIM,Member Inclusive Menu,"For 2026, 49ers Season Ticket Members still enjoy the MIM benefit, which includes over 15 items—like hot dogs, nachos, popcorn, and Peet's Coffee—at no additional cost.",,Dietary/Value,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Incogmeato by MorningStar Farms,,Zenni Zone - Upper Concourse,Incogmeato by MorningStar Farms,The official plant-based protein of the 49ers. Look for Plant-Based Brats and Vegan Tenders that donate to local food banks for every field goal scored.,,Dietary/Value,,2026
NFL,San Francisco 49ers,Levi's Stadium,Santa Clara,CA,Incogmeato by MorningStar Farms,,Zenni Zone - Upper Concourse,Free Filtered Water,"To combat the South Bay heat, the stadium has installed expanded free filtered water stations and reduced the price of bottled water.",,Dietary/Value,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Bam Bam Smash Burger,,Section 122,"The ""Seattle Smash""","A tribute to the city's iconic hot dog. This double Angus beef burger features a jalapeño cream cheese spread, grilled onions, and a toasted brioche bun.",,Headline Item,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Catfish Nuggets,,Legion - Club Level 204 & 240,Catfish Nuggets,A southern-inspired stadium twist from Seahawks Legends Kam Chancellor and Richard Sherman. Crispy Cajun-fried catfish served with sweet cornbread and hot honey.,,Headline Item,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,District Market,,Section 323,"The ""Dirty"" Emerald Soda","Seattle’s version of the 2026 trend. Lemon-lime soda mixed with coconut cream, fresh mint, and green apple puree to match the Seahawks' ""Action Green.""",,Headline Item,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,PNW Kitchen,,Section 113,Pork Belly Burnt Ends Bowl,"Tender, smoky pork belly served over a bed of white bread with a zesty pickle spear and local BBQ sauce.",,Headline Item,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Cityside Bars,,Section 147,"Alcoholic ""Frosé"" Slushies","A summer 2026 debut for the World Cup that has become a permanent staple—refreshing, boozy, and dangerously drinkable.",,Headline Item,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Big Walt’s Kitchen,,Section 126 & 321,Big Walt’s Kitchen,"Created with Hall of Famer Walter Jones. Known for the ""All-Pro"" Bang Bang Chicken Tenders and the ""Hall of Fame"" Spicy Chicken Sandwich.",,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Bar Dojo,,Club Level 208 & 236,Bar Dojo,"Bringing high-end Asian fusion to the seats. Highlights include Xiao Long Bao(soup dumplings), Birria Ramen, and Poke Nachos.",,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Beecher’s Handmade Cheese,,Multiple Sections,Beecher’s Handmade Cheese,"The world-famous Seattle staple serves up its ""World’s Best"" Mac & Cheese—the ultimate comfort food for a rainy November game.",,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Ivar’s,,Multiple Sections,Ivar’s,It isn't a game in Seattle without Clam Chowder and fish and chips.,,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Cityside Bars,,Section 147,Cityside Bars,"Located under the iconic Hawks Nest, this open-air social space has been expanded for 2026 to include more standing room and panoramic city views.",,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,District Market,,Section 323,District Market,"This specific market focuses on the flavors of the nearby International District, offering Butter Chicken Wings and Mochi Donuts.",,Local Partner,,2026
NFL,Seattle Seahawks,Lumen Field,Seattle,WA,Tierra Madre,,Section 114,Tierra Madre,"The primary destination for vegetarian and vegan fans, featuring the new Esquites(roasted corn with plant-based cotija) and fresh street tacos.",,Dietary/Value,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,The Tampa Cuban Dog,,"Sections 107, 132, 212, 236",The Tampa Cuban Dog,"A brilliant mashup of two classics. An all-beef frank topped with house-smoked pork, ham, Swiss cheese, pickles, and a ""Tampa-gold"" mustard drizzle, served on a toasted bun.",,Headline Item,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Tampa Mojo Chicken & Yellow Rice Bowl,,"Sections 115, 208, 233",Tampa Mojo Chicken & Yellow Rice Bowl,"A staple of the 2026 ""Healthy & Fresh"" initiative. Features citrus-marinated chicken, seasoned yellow rice, black beans, and plantains.",,Headline Item,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,"The ""Sweet Stack""",,"Sections 129, 207, 233","The ""Sweet Stack""","A social-media-friendly dessert featuring layers of warm waffles, fresh Florida strawberries, whipped cream, and a chocolate drizzle.",,Headline Item,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Desoto Deli,,Section 107 & 132,Hot Pastrami Marble Rye,Shaved pastrami piled high with Swiss cheese and spicy brown mustard on artisan marble rye.,,Headline Item,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Jalapeño Honey Mustard Wings,,The Galley - Various Sections,Jalapeño Honey Mustard Wings,Crispy jumbo wings tossed in a sweet-and-heat house-made glaze.,,Headline Item,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Colony Grill,,"Sections 109, 139, 310, 336",Colony Grill,"Famous for their ultra-thin ""Hot Oil"" pizza. It’s the go-to for fans who want a legitimate, local pizza experience.",,Local Partner,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,PDQ,,"Sections 103, 129, 217, 229",PDQ,The Tampa-born chicken giant serves up their signature hand-breaded tenders and honey mustard sauce.,,Local Partner,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Aussie Grill,,"Sections 118, 204, 241",Aussie Grill,"A fast-casual concept from the founders of Outback Steakhouse, specializing in Center-Cut Sirloin Sliders and Crispy Onion Petals.",,Local Partner,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Tampa Fried Chicken Co.,,Section 317 & 329,Tampa Fried Chicken Co.,"A 2026 addition for the upper concourse, specializing in ""South Florida"" hot chicken with a citrus-cayenne rub.",,Local Partner,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Ybor Press,,Section 208 & 233,The Pressed Cuban,"Authenticity is key here—they use locally-sourced Cuban bread, house-made mojo pork, and press every sandwich to order.",,Local Partner,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Bucs Beach,,South End Zone,Bucs Beach,"The primary pre-game destination. For 2026, it features live DJs, the ""Captain’s Special"" cocktail bar, and $6 early-bird domestic beer cans.",,Drinks/Social,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,The Pirate Ship,,North End Zone,The Pirate Ship,"While the ship is for ""cannon fire"" and celebrations, the surrounding plaza has been upgraded with more standing-room drink rails and ""Shipwreck"" themed cocktail portables.",,Drinks/Social,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Healthy Bowl,,Section 140,Healthy Bowl,"A dedicated vegetarian and vegan-friendly station offering quinoa, kale, and roasted vegetable bowls.",,Dietary/Value,,2026
NFL,Tampa Bay Buccaneers,Raymond James Stadium,Tampa,FL,Healthy Bowl,,Section 140,2 for $10 Dasani Water,Available throughout the stadium to ensure fans stay hydrated in the South Florida sun.,,Dietary/Value,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,"The ""Jayden"" Swatchos",,Section 102 & 314,"The ""Jayden"" Swatchos","A fan-favorite tribute to the franchise’s star QB. A decadent tray of ""swatchos""—crispy chips topped with pulled pork, white queso, and a spicy chili relish.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Fireman's Cafe,,Section 323,"The ""Shrab"" Balls","A legendary local soul food entry. These are deep-fried, oversized ""shrimp and crab"" balls seasoned with Old Bay and served with a side of spicy remoulade.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Birria Quesatacos,,Casa De Avila - Mobile Carts,Birria Quesatacos,"Family-owned and authentically Herndon-sourced. These beef birria tacos are served with a rich, cinnamon-tinted consommé for dipping—perfect for those chilly December games.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,South Mountain Ice Cream,,Section 341,The Hog Wild Sundae,"Vanilla bean ice cream topped with peanut butter syrup, peanut butter cups, and peanut butter-filled pretzels—a salty-sweet heavy hitter for the second half.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Seafood at the Shack,,Section 337,Jerk Chicken Sliders,"Caribbean-style sliders topped with sweet fried plantains, bringing a taste of Silver Spring to the stadium.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,District Taco,,Section 305,District Taco,"The ""DC Que"" stand serves up Barbacoa and Carnitas tacos with their signature Chitomate salsa.",,Local Partner,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,KitchenCray,,Section 447,KitchenCray,"Chef JR Robinson brings comfort food to the upper deck, specifically Chicken Wings with Spicy Mumbo Sauce and crispy Catfish Nuggets.",,Local Partner,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Swizzler,,Section 114,Swizzler,Known for their grass-fed Signature Cheeseburgers and hand-cut fries that put standard stadium frozen fries to shame.,,Local Partner,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,EllaRay’s Cafe,,Section 336,EllaRay’s Cafe,"Authentic North Carolina-style BBQ sliders and country slaw, a favorite for fans who miss the traditional tailgating pit.",,Local Partner,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,The Mac Shack,,Section 138 & 326,The Mac Shack,"Specializing in ""Loaded"" bowls, including the Crab Mac featuring jumbo lump crab meat.",,Local Partner,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Branson Lounge & Gallery,,Sections 306-308,Branson Lounge & Gallery,"Sponsored by 50 Cent's Sire Spirits, this space houses the ""Command The Canvas"" art project—rotating exhibits by D.C.’s most renowned muralists and cultural curators.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Audi Tunnel Club,,Sections 306-308,Legacy Lofts,"A refined indoor social zone with all-inclusive catering, perfect for hosting corporate groups or families who want to escape the elements.",,Headline Item,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Pepsi Fan District,,Sections 109-113,Pepsi Fan District,"A high-energy zone with a live DJ and ""D.C.-only"" craft cocktails that change monthly based on the matchup.",,Drinks/Social,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Pepsi Fan District,,Sections 109-113,$5 Bud Lights,"A 2026 staple for Club Level Members, providing one of the most affordable beer options in the league.",,Drinks/Social,,2026
NFL,Washington Commanders,Northwest Stadium,Landover,MD,Legendary Markets,,Fan Fare stands,Commanders Kids Box,"Available at ""Fan Fare"" stands, offering a discounted hot dog, apple slices, and a souvenir juice box.",,Dietary/Value,,2026
